label,text,sentiment,produit,auteur
0,"Bonjour! Prêt 2 aller, mais je veux 2 rentrer 2 lit",negatif,Marque X,@user_demo
0,Déteste attendre des mails,negatif,Marque X,@user_demo
0,Le pain de blé du magasin du dollar ne fait pas trop rage d'avance sur mes taxes et l'appelle tôt le soir,negatif,Marque X,@user_demo
0,"Pourquoi kutner? Je veux dire que je savais que quelque chose allait arriver à quelqu'un mais c'était tellement triste. I & lt; 3 house et c'était bien fait, mais je suis toujours triste",negatif,Marque X,@user_demo
0,et environ goonite ....,negatif,Marque X,@user_demo
0,Je ne peux pas aller au cinéma !!,negatif,Marque X,@user_demo
0,s'endormir . . . Vraiment pas trop dit * christina *,negatif,Marque X,@user_demo
0,"Hey, vous vous souvenez de cette fois-ci, nous étions amis? ;) Ugh. vomir. malade. j'ai besoin de dormir",negatif,Marque X,@user_demo
0,Mes ganglions lymphatiques sont aussi massifs que les balles de rahm emanuel en ce moment,negatif,Marque X,@user_demo
0,"Oh, mon ordinateur ne suce pas. Je ne pense pas pouvoir écouter le xbox 360 fancast tonite",negatif,Marque X,@user_demo
0,Manque ma trompette,negatif,Marque X,@user_demo
0,Ma gorge est encore vraiment douloureuse. J'étais censé aller dans un camp de 5 jours à partir de vendredi mais pas trop sûr maintenant,negatif,Marque X,@user_demo
0,Je sais exactement ce que tu ressens!,negatif,Marque X,@user_demo
0,au travail,negatif,Marque X,@user_demo
0,Bon lit maintenant. 1 heure du matin. * Soupirs * de retour à 6 heures du matin pour une semaine le mercredi.,negatif,Marque X,@user_demo
0,camp? Ouais...,negatif,Marque X,@user_demo
0,"Oh non! Avec tout ce qui s'est passé aujourd'hui, j'ai oublié que nous allions faire des courses pour l'opéra demain.",negatif,Marque X,@user_demo
0,Les tortues sont meilleures que mon mac - dure plus longtemps et se déplace plus vite,negatif,Marque X,@user_demo
0,Je suis trempé. Ce n'est pas agréable,negatif,Marque X,@user_demo
0,Désolé d'entendre parler de maggie. Pensées à votre maman.,negatif,Marque X,@user_demo
0,", Vous devrez peut-être m'envoyer un courriel à ce sujet, j'espère que vous vous sentirez mieux.",negatif,Marque X,@user_demo
0,Mort @ yu gettin on wen im leavin,negatif,Marque X,@user_demo
0,Dites-moi que c'est quelque part près de la Californie !!! Lol!,negatif,Marque X,@user_demo
0,Où es-tu?,negatif,Marque X,@user_demo
0,Des mariages stupides arrangés ... je conveso tu peux m'épouser ... je t'aime!,negatif,Marque X,@user_demo
0,"Bien, il a dit qu'il était un perdant, et c'est ce que le spectacle implique",negatif,Marque X,@user_demo
0,"Pauvre sandra cantu & amp; La famille cantu! Mes prières vont à eux! Dans quel monde malade nous vivons, elle n'avait que 8 ans",negatif,Marque X,@user_demo
0,Fuck omg austins toujours là mais l'homme & lt; 3 love you,negatif,Marque X,@user_demo
0,J'ai pleuré si Matthew est mort,negatif,Marque X,@user_demo
0,Triste que les «pieds» de mon macbook ne tombent que: triste que les «pieds» de mon macbook soient tombés,negatif,Marque X,@user_demo
0,"- Pourquoi suis-je le dernier à découvrir ces choses? Comme ça, vous êtes sur le twitter aussi.",negatif,Marque X,@user_demo
0,absolument pas!!,negatif,Marque X,@user_demo
0,"- rempli de curry, le vrai indien en moi sort",negatif,Marque X,@user_demo
0,Je suis si froid maintenant,negatif,Marque X,@user_demo
0,Lol je ne peux pas croire que la cam a été battu si embarrassant,negatif,Marque X,@user_demo
0,Bon chevalier hun! Dans l'attente de vos tweets à nouveau! La haine que je manque de l'amusement du décalage horaire,negatif,Marque X,@user_demo
0,Tumblr: c'est exactement ce qu'il se sent en portant un  tie ,negatif,Marque X,@user_demo
0,"Hahaa !! Je viens de me rendre compte de ""impune"" Ce n'est certainement pas le mot que je voulais ... dang. Je suis tellement marrant.",negatif,Marque X,@user_demo
0,Regarder des vidéos anciennes de l'équipe de danse et tel ... me fait manquer,negatif,Marque X,@user_demo
0,Wahh no csi n'importe où! Dvr'ed j'aime l'argent 2 cependant - va le regarder puis dormir - goodnight tweeters & lt; 3,negatif,Marque X,@user_demo
0,Luttant fort contre l'inventaire,negatif,Marque X,@user_demo
0,Est-ce que tu nous détestes? S'il vous plaît ne faites pas,negatif,Marque X,@user_demo
0,Je ne suis pas ce ballin. J'ai toujours eu des billets à paaaaay,negatif,Marque X,@user_demo
0,Je suis dans l'un de ces jours où je veux vraiment travailler à la maison. merde.,negatif,Marque X,@user_demo
0,Attends ... est-ce un jeu ou simplement des épisodes? Je suis si confus.,negatif,Marque X,@user_demo
0,Haha. J'ai pleuré ... Je suppose qu'il l'a fait ...,negatif,Marque X,@user_demo
0,Je ne reçois pas de statistiques! C'est tout un tas de mumbo jumbo pour moi.,negatif,Marque X,@user_demo
0,"L'a malheureusement, ne fonctionne que pour l'uk & amp; Nous en ce moment",negatif,Marque X,@user_demo
0,N'aime pas apprendre css.,negatif,Marque X,@user_demo
0,Brian ne me fais pas baiser lol J'ai répondu 2 ur message ... Avez-vous mon #? tu me manques,negatif,Marque X,@user_demo
0,"Je l'ai dvrd et je l'ai regardé, apparemment le réseau de plats est tombé, alors je l'ai manqué, il faudra que l'on se lance à nouveau!",negatif,Marque X,@user_demo
0,Lmao. Vous devrez peut-être attendre une autre saison. C'est summe boo. Temps chaud et temps sec,negatif,Marque X,@user_demo
0,Je ne peux pas mettre mes pieds sur le sol. Les paupières manquantes pourraient me trouver!,negatif,Marque X,@user_demo
0,Mon professeur d'anglais aurait honte.,negatif,Marque X,@user_demo
0,[-o] je souhaite que les grenouilles ne disparaissent pas,negatif,Marque X,@user_demo
0,"Rentré de Cross County, fatigué comme",negatif,Marque X,@user_demo
0,Je ne veux pas marcher à la maison dans cette neige. Qui veut me chercher?,negatif,Marque X,@user_demo
0,"Lauren est obstinée. Elle t'aime, tu l'aimes. Je me sens si mal pour vous, cependant. Ça m'a fait pleurer lol!",negatif,Marque X,@user_demo
0,Est grincheux. Et veut bmar,negatif,Marque X,@user_demo
0,"Mes heais sont cassés tous les matins en tombant foo à la précole, maintenant je comprends quand les mamans disent & quot; il a mon sang "".",negatif,Marque X,@user_demo
0,Ne se sent pas bien et fait mal au dos,negatif,Marque X,@user_demo
0,Je suis d'humeur pour un peu de chocolat. Je veux ..... des cuves à réenregistrement miniatures. à présent,negatif,Marque X,@user_demo
0,Je ne peux pas prendre cette chaleur! C'est comme un four ici. Je me sens mal dès maintenant,negatif,Marque X,@user_demo
0,Viens au chat seulement 15 minutes s'il te plaît?,negatif,Marque X,@user_demo
0,Boredd. Colddd internet continue de se bourrer,negatif,Marque X,@user_demo
0,"J'ai eu un horrible cauchemar hier soir qui a affecté mon sommeil, maintenant je suis vraiment fatigué",negatif,Marque X,@user_demo
0,"Je suis seul, faites-moi compagnie! 22 femmes, new york",negatif,Marque X,@user_demo
0,Perdu et c'était la st. École préparatoire d'Ignatius. Haha.,negatif,Marque X,@user_demo
0,"Oui, c'était vraiment déprimant ... des choses comme ça m'arrivent",negatif,Marque X,@user_demo
0,"Pas de problème, remarque idiote. Beaucoup d'acronymes, mais nz",negatif,Marque X,@user_demo
0,Hey vous avez dit matt allait aller tout balistique ... j'étais déçu bien ep tho principalement,negatif,Marque X,@user_demo
0,Ugh terminaison horrible à l'histoire de sandra kantu prières sortir.,negatif,Marque X,@user_demo
0,- Je déteste 2 b allergies Je veux un chiot si mauvais que j'ai déjà pensé à certains noms cool,negatif,Marque X,@user_demo
0,"Les gens du matin 7 heures du matin ..yawn! Up & amp; Loin pour voir les chevaux - espérons que Twitter est mieux porté aujourd'hui! Hier soir, c'était une parodie",negatif,Marque X,@user_demo
0,Je manque aussi le mien!,negatif,Marque X,@user_demo
0,Désolé d'entendre parler de votre perte. Il y a eu beaucoup cette année jusqu'à présent.,negatif,Marque X,@user_demo
0,La jeune fille de commérage était une répétition,negatif,Marque X,@user_demo
0,je pense,negatif,Marque X,@user_demo
0,Trouver vraiment difficile d'utiliser Twitter,negatif,Marque X,@user_demo
0,J'ai été coincé dans cette maison pendant deux jours,negatif,Marque X,@user_demo
0,Est vraiment triste et ne sait vraiment pas y !! ?? !!!,negatif,Marque X,@user_demo
0,"Peut-être une de ces années, je vais obtenir une déclaration de revenus. une fille peut rêver, n'est-ce pas?",negatif,Marque X,@user_demo
0,"De retour au travail, fatigué comme l'enfer et je ressens un froid",negatif,Marque X,@user_demo
0,Le 9 avril ne vient pas assez tôt,negatif,Marque X,@user_demo
0,"La crème pour son œil et il peut avoir l'herpès - pas l'herpès oculaire, mais une souche différente. Il le dit bien.",negatif,Marque X,@user_demo
0,Je dois répéter tout le fond d'une vie entière avec un terme entier.,negatif,Marque X,@user_demo
0,Je suis prêt pour le week-end déjà. C'est seulement lundi.,negatif,Marque X,@user_demo
0,"Umm nope..pensons, je suis un insomniaque ... plus j'ai la grippe ... je dormirai comme un poisson phuckin hors de l'eau à tout moment maintenant!",negatif,Marque X,@user_demo
0,"Finland a dormi pour la nuit, pas vraiment assez de temps",negatif,Marque X,@user_demo
0,J'ai hâte de les essayer mais il faut attendre jusqu'au week-end prochain au plus tôt,negatif,Marque X,@user_demo
0,Shiner prend mon lit et mes couvertures!,negatif,Marque X,@user_demo
0,Le 9 avril ne vient pas assez tôt,negatif,Marque X,@user_demo
0,Veut pleurer,negatif,Marque X,@user_demo
0,J'ai besoin d'aller à la banque demain avant que je ne fasse part ...,negatif,Marque X,@user_demo
0,"Ce tremblement de terre en Italie m'a triste. C'est à seulement trois heures de Naples, où ma famille est",negatif,Marque X,@user_demo
0,"Je devrais dormir, j'ai une semaine stressée à venir.",negatif,Marque X,@user_demo
0,"Oui, je travaille tp hack mon serveur pour faire la chose 12player pour les gens",negatif,Marque X,@user_demo
0,A la cheville à la cheville !! Et va au Dr,negatif,Marque X,@user_demo
0,Oh noes. Comment avez-vous réussi à envoyer quelque chose à la poubelle et à la vider sans remarquer! Je me sens pour toi,negatif,Marque X,@user_demo
0,J'ai perdu ma copie gratuite de radioactive donc je ne peux pas la mettre sur mon ipod grr! Et je ne peux pas sortir + acheter 'nother coz il est venu avec cet article,negatif,Marque X,@user_demo
0,Faire de la merde,negatif,Marque X,@user_demo
0,"Photoshop, je le déteste quand tu fracas",negatif,Marque X,@user_demo
0,Les vacances me font malade!,negatif,Marque X,@user_demo
0,Vous ne devriez pas être parti,negatif,Marque X,@user_demo
0,"J'écoute murs et la 9ème merveille, je me suis contenté de manquer ma vie sexuelle folle",negatif,Marque X,@user_demo
0,": tournage!?!! Soyez prudent, luisa",negatif,Marque X,@user_demo
0,"Je suis sûr que tout le monde a ruiné mon cadeau pour vous, whitney a ma cellule sérieuse # ... nous faisons aussi Pâques?",negatif,Marque X,@user_demo
0,Est à beso dans hollywood ... si fatigué,negatif,Marque X,@user_demo
0,"Je ne veux pas me réveiller tôt demain. Putain, travail!",negatif,Marque X,@user_demo
0,Je viens juste de regarder les prières du film pour Bobby. M'a cassé la tête,negatif,Marque X,@user_demo
0,Myki est vraiment horrible?,negatif,Marque X,@user_demo
0,J'avais 2 mis mon chien en bas aujourd'hui aussi quelqu'un l'a couru,negatif,Marque X,@user_demo
0,Désolé d'entendre parler de votre dnf courir ce soir. Toujours un risque d'avoir de mauvais coords sur un ftf !!,negatif,Marque X,@user_demo
0,"J'ai eu des gens mécontents quand j'ai écrit mon esn, mais les 1000 hits en une journée ont compensé. La facture tire dans 250 sommets",negatif,Marque X,@user_demo
0,"Ohh! OMG. Lmao. Je pleure maintenant, lol! Kutnerrrr était le meilleur!",negatif,Marque X,@user_demo
0,Est revenu de courir et a pris une douche ... pourquoi mon abdomen inférieur est-il encore exercé?,negatif,Marque X,@user_demo
0,Regarder Fallon avec maman et travailler sur un projet ... L'école est difficile,negatif,Marque X,@user_demo
0,56 minutes jusqu'à l'heure du foyer et au comptage! J'ai envie de visiter le magasin Mac mais ils auront fermé au moment où j'arrive,negatif,Marque X,@user_demo
0,je suis désolé d'entendre ça! prends soin!,negatif,Marque X,@user_demo
0,"Hmmm ... la cupidité est bonne quand elle motive l'individu à faire mieux, pas tellement quand il enleve les autres",negatif,Marque X,@user_demo
0,"gosse! Vous devez le frotter, n'est-ce pas ... je veux une mocha",negatif,Marque X,@user_demo
0,Kutnerrrr! Pourquoi??? Pourquoi?????? Et penser que 13 est toujours sur le spectacle? Pouah. Kutner / kal penn - vous avez été l'étoile brillante dans ho ...,negatif,Marque X,@user_demo
0,Ma mère l'a fait. Je vous souhaite bonne chance,negatif,Marque X,@user_demo
0,J'ai tellement hâte les devoirs ... Ma tête me fait tellement mal,negatif,Marque X,@user_demo
0,J'ai eu le blues d'eBay! L'élément que je veux a sauté des soumissionnaires à plus d'une heure ... a encore 3 heures à parcourir. Je ferais mieux de ne pas avoir mes espoirs,negatif,Marque X,@user_demo
0,Je sais - était un peu déprimé que nous avons tellement mangé hier soir qu'il n'y avait pas de restes aujourd'hui,negatif,Marque X,@user_demo
0,"Bien, le PC de mon salon a subi une partition fatale perdue, toute ma bibliothèque itunes est partie ... et certains documents avec des photos ...",negatif,Marque X,@user_demo
0,Jour triste: manu pour la saison,negatif,Marque X,@user_demo
0,Tu es généreux ... c'est tellement triste ... mon rotti l'a fait à 10 et je devais aller sur le même chemin ... Je sais ce que tu ressens,negatif,Marque X,@user_demo
0,Je suis tellement triste maintenant j'ai besoin d'un câlin,negatif,Marque X,@user_demo
0,"Veut que son frère et mon frère soit tellement inquiet, vous ne le savez même pas. J'espère qu'il sait combien je m'occupe de lui ...",negatif,Marque X,@user_demo
0,"Juste fait regarder les collines! Je l'aimais! Excité pour le prochain épisode! Et je suis triste, c'est la dernière saison!",negatif,Marque X,@user_demo
0,Aww qui pue! *câlins*,negatif,Marque X,@user_demo
0,"je suis fatigué. Je me sens comme de la merde. Et le monde se sent tout crasseux. Rendez-moi heureux, souris disco USB.",negatif,Marque X,@user_demo
0,"Je ne veux pas croire ce que j'ai lu ... buu, tellement triste",negatif,Marque X,@user_demo
0,Se demandant pourquoi Gamebattles est en panne,negatif,Marque X,@user_demo
0,White Trash contre nous ... nous avons été dépassés en nombre.,negatif,Marque X,@user_demo
0,"Si vrai, je l'ai et je ne l'utilise pas",negatif,Marque X,@user_demo
0,"Les vacances de printemps sont enfin arrivées, mais personne n'est là pour célébrer",negatif,Marque X,@user_demo
0,Matin! Bah voiture ne démarre pas ... en attendant l'anwb ...,negatif,Marque X,@user_demo
0,"Ce qui est joli tatouage anti-mémorial, mais pour tous sauf le plus strict, il n'y a pas d'interdiction officielle, tout simplement la famille qui désapprouve",negatif,Marque X,@user_demo
0,"Balamurugan, un membre à long terme de l'équipe part de ce mois. Nous allons manquer de travailler avec lui, espérons qu'il réussira dans sa prochaine entreprise",negatif,Marque X,@user_demo
0,C'est triste de savoir comment ils ont trouvé son corps. Quel monde fou où nous vivons. Aucun enfant ne mérite que vous le savez.,negatif,Marque X,@user_demo
0,"Je veux balancer une robe maxi @ coachella, mais manque de financement",negatif,Marque X,@user_demo
0,"Bien sûr, le bébé crie dans la crèche la nuit avant mon premier jour de retour au travail. Alors je l'ai laissé le crier? Boooo",negatif,Marque X,@user_demo
0,"Je suis à la maison à l'écart de mon bébé occupé la semaine à venir Fri est une journée froide avec mon gars et mes enfants, la chasse aux œufs assis, la spirale et le dmb assis la nuit et la Pâques!",negatif,Marque X,@user_demo
0,Je ne l'ai jamais trouvée. Chaque fois que je clique sur sa chose de twitter à travers votre myspace ... ça va à la page de quelqu'un,negatif,Marque X,@user_demo
0,C'est horriblement désolé d'entendre ça.,negatif,Marque X,@user_demo
0,Je ne peux pas le trouver! Il dit que dtmafiaofficial n'existe pas! Il y a jus 1 dtmafia J'ai trouvé que tu n'as pas l'air de b le suivre?,negatif,Marque X,@user_demo
0,Je pensais que vous devriez supposer cela,negatif,Marque X,@user_demo
0,"Augh, eff sarth, j'ai volé un peu de vernis à ongles de mil, c'est joli! = O",negatif,Marque X,@user_demo
0,Je souhaite que j'étais sur la tournée de printemps avec l'aube et l'amie; Neecee soupir g'knight,negatif,Marque X,@user_demo
0,Le site Web de distribution nts ne fonctionne pas pour moi. génial. Et ça doit être comme ça quand j'en ai le plus besoin,negatif,Marque X,@user_demo
0,Je n'aime pas qu'ils ne l'ont eu dans le premier film. Murphy cillian est chaud,negatif,Marque X,@user_demo
0,Souhaite que de bons vieux dessins animés reviennent. C'est-à-dire: capitan planète! Où est Wally! Daria! (tristesse  ),negatif,Marque X,@user_demo
0,Je ne me sens pas bien pour moi,negatif,Marque X,@user_demo
0,Je viens de recevoir un texte de sarah,negatif,Marque X,@user_demo
0,"Un autre jour au centre-point - cette fois, un train de devinettes tôt est transformé en navetteurs",negatif,Marque X,@user_demo
0,"Quatre jeux cet automne: guerre moderne 2, halo 3 odst, ​​légende brutale et bioshock 2 j'ai besoin de plus d'argent",negatif,Marque X,@user_demo
0,"Ugh, c'est déconcertant",negatif,Marque X,@user_demo
0,"En fait, l'ensemble du site a finalement été repris par ces rusés Russes",negatif,Marque X,@user_demo
0,Mes tweets ne traversent pas,negatif,Marque X,@user_demo
0,"Je viens de terminer un délicieux petit-déjeuner, mon dernier à Paris, je manquerai le lait, l'Europe a le lait le plus savoureux au monde, je ne bois pas en nous.",negatif,Marque X,@user_demo
0,"Ilearn est en panne et hors, les finales considérables sont cette semaine ...",negatif,Marque X,@user_demo
0,Je suis stressé,negatif,Marque X,@user_demo
0,"Aussi, j'aurais dû endormir il y a une heure",negatif,Marque X,@user_demo
0,Essayant de comprendre cette chose de Twitter ... aucun de mes amis n'est encore allumé. Tellement à voir.,negatif,Marque X,@user_demo
0,Re-ping: icônes personnalisées que j'ai faites! =] Regarde bien mais les bords pourraient être moins carrés pourraient être mal sur un fond diff,negatif,Marque X,@user_demo
0,Je veux être de retour dans la,negatif,Marque X,@user_demo
0,Je ne sais pas comment utiliser le forum et je suis frustré par cela. Je vais manquer de vous parler ici.,negatif,Marque X,@user_demo
0,Pas une option,negatif,Marque X,@user_demo
0,"Malheureusement, l'un de ces moments n'était pas un monstre de calmar géant.",negatif,Marque X,@user_demo
0,Je veux un aussi la branche à mi-journée ouverte aussi?,negatif,Marque X,@user_demo
0,"Aw, désolé d'entendre ça.",negatif,Marque X,@user_demo
0,"Changement de plan, nous avons commandé macs à la place. Le temps de frapper les livres!",negatif,Marque X,@user_demo
0,Avez-vous vu les statistiques de tweet de donnie? Près de 700 @ réponses ... et pas de jrk,negatif,Marque X,@user_demo
0,"Nah, je n'ai pas encore reçu mon stimulus",negatif,Marque X,@user_demo
0,Je viens de voir ton tweet. Plz write bak si vous obtenez ceci. Je n'ai pas reçu de réponse bak,negatif,Marque X,@user_demo
0,Awwwww et vous essayiez d'aller dormir il y a 3 heures,negatif,Marque X,@user_demo
0,"Je suis tellement désolé d'entendre cela. C'est toujours triste lorsque nous perdons ceux qui sont près de nous, comme nous les avons aimés.",negatif,Marque X,@user_demo
0,"Je ne peux pas dormir, mais je me sens toujours comme un morceau de merde",negatif,Marque X,@user_demo
0,Oh mes sympathies. C'est une décision difficile. J'espère toujours que mon ancien border collie ira dans son sommeil. Elle a également 14 ans. *étreinte*,negatif,Marque X,@user_demo
0,"... eh bien, il y avait ce super endroit ... je ne le gâterai pas",negatif,Marque X,@user_demo
0,Je fais la chaîne de temps sans toi et je suis triste.,negatif,Marque X,@user_demo
0,"C'est vrai, lol, mais c'est encore une gifle au visage après une fin de marche aussi chaleureuse",negatif,Marque X,@user_demo
0,Je déteste convertir des films juste pour les mettre sur mon itouch,negatif,Marque X,@user_demo
0,Gros j'ai un bouton,negatif,Marque X,@user_demo
0,yea  ma'naaaaaaaaaaaaaaaaaaaam (marwan accent) lol,negatif,Marque X,@user_demo
0,Un moins suiveur ce soir,negatif,Marque X,@user_demo
0,Votre mère a également fait sa dernière nuit. Bien que je sois en train de brûler vous ou moi-même.,negatif,Marque X,@user_demo
0,Je me sens comme si j'étais le seul & quot; twitterer & quot; Pas sur le tweetdeck.,negatif,Marque X,@user_demo
0,Il a un tournoi de karaté en 8 semaines,negatif,Marque X,@user_demo
0,"Aller dormir ne peut pas être jusqu'à 1 heure de nouveau ... et non, je n'ai pas terminé mes statistiques de devoirs!",negatif,Marque X,@user_demo
0,"Bébé de Caroline du Nord !! Est-ce que rien ne les arrête, mais le brouillon nba",negatif,Marque X,@user_demo
0,Ne peut plus dormir,negatif,Marque X,@user_demo
0,"J'ai vraiment hâte de john Mayer twitters. Baise les gens grossiers. Retirez-le si vous n'aimez pas ses tweets, bitchfucks.",negatif,Marque X,@user_demo
0,Va avoir un retard à mqu aujourd'hui,negatif,Marque X,@user_demo
0,Je suis tellement fatigué du travail ... j'ai besoin d'une vie ...,negatif,Marque X,@user_demo
0,"Juste leavin travail, mes pieds hu",negatif,Marque X,@user_demo
0,C'était tellement triste et inattendu. J'ai pleuré complètement haha.,negatif,Marque X,@user_demo
0,Superneej: matin! Bah voiture ne démarre pas ... en attendant l'anwb ...,negatif,Marque X,@user_demo
0,Je fais toujours mes devoirs!,negatif,Marque X,@user_demo
0,un peu triste,negatif,Marque X,@user_demo
0,Ma mère et mon Papa se lève vers 6 heures ... trop tôt pour moi,negatif,Marque X,@user_demo
0,Aurait dû être endormi il y a deux heures,negatif,Marque X,@user_demo
0,Je suis tellement désolé d'entendre parler de votre chien.,negatif,Marque X,@user_demo
0,"Drôle comment les petites choses me rendent malades, les criminels se brisent n2 un Brownstone sur lawnord ci m'a fait brumeux",negatif,Marque X,@user_demo
0,"Ouais, excellente vid. J'ai eu les 12 "" Célibataire, mais l'a vendu il y a quelques années",negatif,Marque X,@user_demo
0,Je suis sur Mac de val dans iitsc clubroom. Toujours en transpirant,negatif,Marque X,@user_demo
0,Awww si triste !!! je suis vraiment désolé!!,negatif,Marque X,@user_demo
0,Mise à jour. Cela ne me donne rien à faire pendant vingt minutes!,negatif,Marque X,@user_demo
0,"La compresse chaude ne fonctionne pas vraiment pour que les muscles musculés se mettent au lit, bonne nuit",negatif,Marque X,@user_demo
0,"Avoir une invitation pour un «repas sain» et quot; Une session à l'hôtel Ashok aujourd'hui avec le chef exécutif r.chopra, mais une charge de travail démesurée - devra l'ignorer!",negatif,Marque X,@user_demo
0,Je suis tellement désolé d'entendre parler de votre chien qui vous souhaite des jours plus heureux!,negatif,Marque X,@user_demo
0,Je les manque aussi.,negatif,Marque X,@user_demo
0,"Cool, je n'ai pas d'applications tweet pour mon razr 2",negatif,Marque X,@user_demo
0,Je me couche trop. Je dois me réveiller tôt le lendemain matin.,negatif,Marque X,@user_demo
0,"Toujours procrastinant ... je déteste organiser mes vêtements, il y en a tellement ...",negatif,Marque X,@user_demo
0,"Vient de jouer avec le nouveau mobbler v0.4.0 et il ajoute de bonnes fonctionnalités, mais ne joue pas de la musique sur mon e71, comme l'a fait V0.3.5",negatif,Marque X,@user_demo
0,Oh mais il y a un bestie manquant,negatif,Marque X,@user_demo
0,"Il est temps de revenir à flawda pour des dates doubles! Non, sérieusement, je suis désolé d'entendre cela.",negatif,Marque X,@user_demo
0,Je suis en retard pour travailler pour un client 12h10.,negatif,Marque X,@user_demo
0,Blegghhhh je dois aller au travail,negatif,Marque X,@user_demo
0,Retour au travail @ john muir dr,negatif,Marque X,@user_demo
0,Je vous ai envoyé hier hier et vous n'avez jamais répondu,negatif,Marque X,@user_demo
0,Ce sera une longue année pour les fans.,negatif,Marque X,@user_demo
0,"Je viens de faire regarder l'épisode de la nouvelle maison. Finalement, l'un des épisodes les plus tristes de tous les temps.",negatif,Marque X,@user_demo
0,Homme ... les taxes sucent. Je suis horrifié d'avoir fait quelque chose de mal avec eux. Turbotax a décidé de garder autour de beaucoup de choses que j'ai éteint.,negatif,Marque X,@user_demo
0,Temps de sommeil. Demain va sucer,negatif,Marque X,@user_demo
0,"Wtf not kutner! Oh, je suis tellement énervé @ house. Je veux dire vraiment wtf",negatif,Marque X,@user_demo
0,Je sais que je ne sais pas pourquoi j'ai dit ça,negatif,Marque X,@user_demo
0,l'argent domine tout autours de moi,negatif,Marque X,@user_demo
0,"Juste ramassé de l'avoine du marché pour manger au petit-déjeuner avec mon garçon maintenant, le temps de travailler à usc ... en retard",negatif,Marque X,@user_demo
0,Je me sent malade de glace,negatif,Marque X,@user_demo
0,Cet ordinateur n'a pas de shockwave ... blah pas encore de compte,negatif,Marque X,@user_demo
0,Awww souhaiterais pouvoir partir! Mais c'est à sydney,negatif,Marque X,@user_demo
0,Hahaha de manière saisissante! Je pense que tout le monde sait que ce spectacle est une blague sauf lc!,negatif,Marque X,@user_demo
0,"Je ne peux pas épeler aujourd'hui, je suce totalement",negatif,Marque X,@user_demo
0,Êtes-vous vacciné contre la varicelle? Dois-je vacciner mes 3 ans? Je suis si confus à propos de cette tristesse,negatif,Marque X,@user_demo
0,@ École au moins le dernier jour !!!!!!,negatif,Marque X,@user_demo
0,Yawwwn! Je dois me lever tôt demain qui est prêt pour le week-end ???,negatif,Marque X,@user_demo
0,"Je manque d'être à la maison pour la saison de vêlage ... triste, cette personne noire est morte ce matin, j'aimerais avoir des veaux de bouteille!",negatif,Marque X,@user_demo
0,"Je suis tellement désolé pour votre perte. Mon frère, le chien Sam est malade avec une maladie de cushings.",negatif,Marque X,@user_demo
0,retour au travail. Je passe les 8 prochaines heures seul dans la salle d'expédition,negatif,Marque X,@user_demo
0,"Il y a un nouveau type de Starburst: favereds. Les sons fab, bc cerise et fraise sont mes favoris, mais ils ont ajouté du watermellon et de leur yucky",negatif,Marque X,@user_demo
0,"Bien, tant pour être productif pendant mes 2 jours de congé des anges",negatif,Marque X,@user_demo
0,"Oh gee - l'insomnie suce, avez-vous essayé la mélatonine?",negatif,Marque X,@user_demo
0,Bon à entendre que nous avons supposé les netbeans. Mais alors ses réseaux que vous connaissez,negatif,Marque X,@user_demo
0,"J'aimerais que nous l'obtenions au même moment que le reste du monde. Malheureusement, je suis au Caire et je dois attendre que mtv le joue",negatif,Marque X,@user_demo
0,Déchiré par le cœur sur le petit sandra. Les prières sont avec la famille.,negatif,Marque X,@user_demo
0,"Je suis à 900 mots, c'est tout ce que je peux faire, je vais finir demain peut-être",negatif,Marque X,@user_demo
0,Comment votre contexte couvre l'écran mais le mien est dans le coin?,negatif,Marque X,@user_demo
0,"A écrit exactement trois lignes de dialogue ce soir, puis a abandonné.",negatif,Marque X,@user_demo
0,"Ma seule plainte concernant facebook est qu'ils l'ont tellement changé, c'est déroutant",negatif,Marque X,@user_demo
0,J'ai tranché mon doigt,negatif,Marque X,@user_demo
0,Aller à travers la ville et la circulation sur le contournement est puante,negatif,Marque X,@user_demo
0,Je ne peux pas dormir. J'aimerais avoir un bon câlin pour me faire sortir,negatif,Marque X,@user_demo
0,Je déteste quand la mise à jour du logiciel télécharge les mises à jour sans me le dire. Je ne sais jamais ce qu'il télécharge quand il est,negatif,Marque X,@user_demo
0,"Est allé à ihop à nouveau. Idéal pour un régime, au moins il n'y avait pas de crêpes de kung fu cette fois. -rachel-",negatif,Marque X,@user_demo
0,Internet me déteste. La nuit que je pose.,negatif,Marque X,@user_demo
0,Je suis tellement jaloux. J'ai manqué tout le jour de l'ouverture cette année,negatif,Marque X,@user_demo
0,"Il est si cruel d'avoir à attendre des commentaires. Pour l'instant, il semble que Star Trek sera le meilleur film de l'année!",negatif,Marque X,@user_demo
0,"En débattant si je devais juste me coucher maintenant, alors je peux dormir un peu plus tard demain",negatif,Marque X,@user_demo
0,Mon stress culmine toujours avec la douleur physique.,negatif,Marque X,@user_demo
0,besoin de dormir. Mais ne peut pas,negatif,Marque X,@user_demo
0,Mon petit doigt rose me fait tellement mal ...,negatif,Marque X,@user_demo
0,Je suis désolé que votre carte-cadeau soit épuisée .... qui suce.,negatif,Marque X,@user_demo
0,Maison pour les vacances de printemps. Personne n'est à la maison,negatif,Marque X,@user_demo
